382.6	118.6440678
191.3	120.1413428
95.65	119.3924408
47.825	123.1422505
23.9125	127.6595745
11.95625	136.7521368
5.978125	143.6227224
2.9890625	150.5376344
1.49453125	151.3087128
0.747265625	153.6252692
0.373632813	153.6252692
0.186816406	154.3985637
0.093408203	155.1724138
0.046704102	156.7217829
0.023352051	155.1724138
